"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Strength","14 Feb 2026, 09:42","14 Feb 2026, 10:16","","Lat Pulldown (Cable)",,"",0,"normal",39,8,,,
"Strength","14 Feb 2026, 09:42","14 Feb 2026, 10:16","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","14 Feb 2026, 09:42","14 Feb 2026, 10:16","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","14 Feb 2026, 09:42","14 Feb 2026, 10:16","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Plank",,"",0,"normal",,,,70,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Side Plank",,"",0,"normal",,,,71,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Side Plank",,"",1,"normal",,,,70,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Reverse Crunch",,"",0,"normal",,20,,,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Reverse Crunch",,"",2,"normal",,20,,,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Superman",,"",0,"normal",,10,,,
"Abs","12 Feb 2026, 19:52","12 Feb 2026, 20:09","","Superman",,"",1,"normal",,10,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Butterfly (Pec Deck)",,"",2,"normal",113,10,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Pull Up (Assisted)",,"",1,"normal",,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Chest Press (Machine)",,"",2,"normal",79,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Leg Press Horizontal (Machine)",,"",0,"normal",59,10,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Leg Press Horizontal (Machine)",,"",1,"normal",120,10,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Leg Press Horizontal (Machine)",,"",2,"normal",120,10,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Lat Pulldown (Cable)",,"",0,"normal",39,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Lat Pulldown (Cable)",,"",3,"normal",73,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Seated Row (Machine)",,"",0,"normal",27,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Seated Row (Machine)",,"",1,"normal",45,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Seated Row (Machine)",,"",2,"normal",45,8,,,
"Strength","10 Feb 2026, 20:33","10 Feb 2026, 21:07","","Dead Hang",,"",0,"normal",,,,50,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Plank",,"",0,"normal",,,,70,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Side Plank",,"",0,"normal",,,,70,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Side Plank",,"",1,"normal",,,,71,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Reverse Crunch",,"",0,"normal",,30,,,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Reverse Crunch",,"",2,"normal",,20,,,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Superman",,"",0,"normal",,10,,,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Superman",,"",1,"normal",,10,,,
"Abs","10 Feb 2026, 17:30","10 Feb 2026, 17:46","","Superman",,"",2,"normal",,10,,,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Plank",,"",0,"normal",,,,61,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Side Plank",,"",0,"normal",,,,60,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Side Plank",,"",1,"normal",,,,60,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Reverse Crunch",,"",0,"normal",,30,,,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Superman",,"",0,"normal",,10,,,
"Abs","8 Feb 2026, 14:47","8 Feb 2026, 14:59","","Superman",,"",1,"normal",,10,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Lat Pulldown (Cable)",,"",3,"normal",73,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Butterfly (Pec Deck)",,"",1,"normal",113,10,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Pull Up (Assisted)",,"",1,"normal",,7,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Chest Press (Machine)",,"",2,"normal",79,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Seated Row (Machine)",,"",0,"normal",27,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Seated Row (Machine)",,"",1,"normal",41,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Seated Row (Machine)",,"",2,"normal",45,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Seated Row (Machine)",,"",3,"normal",45,8,,,
"Strength","8 Feb 2026, 10:49","8 Feb 2026, 11:27","","Farmers Carry",,"",0,"normal",60,,,65,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Butterfly (Pec Deck)",,"",0,"normal",66,10,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Butterfly (Pec Deck)",,"",1,"normal",107,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Butterfly (Pec Deck)",,"",2,"normal",113,10,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Pull Up (Assisted)",,"",1,"normal",,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Chest Press (Machine)",,"",2,"normal",79,6,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Leg Press Horizontal (Machine)",,"",0,"normal",59,10,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Leg Press Horizontal (Machine)",,"",1,"normal",113,10,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Leg Press Horizontal (Machine)",,"",2,"normal",120,10,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","5 Feb 2026, 17:32","5 Feb 2026, 17:53","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Plank",,"",0,"normal",,,,60,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Side Plank",,"",0,"normal",,,,61,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Side Plank",,"",1,"normal",,,,60,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Reverse Crunch",,"",0,"normal",,30,,,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Superman",,"",0,"normal",,10,,,
"Abs","4 Feb 2026, 22:12","4 Feb 2026, 22:21","","Superman",,"",1,"normal",,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Pull Up (Assisted)",,"",0,"normal",9,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Pull Up (Assisted)",,"",1,"normal",,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Butterfly (Pec Deck)",,"",0,"normal",66,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Butterfly (Pec Deck)",,"",1,"normal",93,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Butterfly (Pec Deck)",,"",2,"normal",100,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Leg Press Horizontal (Machine)",,"",0,"normal",52,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Leg Press Horizontal (Machine)",,"",1,"normal",107,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Leg Press Horizontal (Machine)",,"",2,"normal",113,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Chest Press (Machine)",,"",2,"normal",79,6,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Seated Row (Machine)",,"",0,"normal",27,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Seated Row (Machine)",,"",1,"normal",41,8,,,
"Strength","2 Feb 2026, 12:51","2 Feb 2026, 13:20","","Seated Row (Machine)",,"",2,"normal",41,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Pull Up (Assisted)",,"",0,"normal",9,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Pull Up (Assisted)",,"",1,"normal",,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Butterfly (Pec Deck)",,"",3,"normal",113,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Lat Pulldown (Cable)",,"",1,"normal",66,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Chest Press (Machine)",,"",2,"normal",79,7,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Leg Press Horizontal (Machine)",,"",0,"normal",52,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Leg Press Horizontal (Machine)",,"",1,"normal",107,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Leg Press Horizontal (Machine)",,"",2,"normal",113,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Leg Press Horizontal (Machine)",,"",3,"normal",113,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Seated Row (Machine)",,"",0,"normal",27,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Seated Row (Machine)",,"",1,"normal",36,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Seated Row (Machine)",,"",2,"normal",41,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Shoulder Press (Dumbbell)",,"",1,"normal",36,10,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Farmers Carry",,"",0,"normal",60,,,60,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Strength","31 Jan 2026, 10:32","31 Jan 2026, 11:24","","Single leg sit-to-stand",,"",1,"normal",,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Seated Row (Machine)",,"",0,"normal",23,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Seated Row (Machine)",,"",1,"normal",32,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Seated Row (Machine)",,"",2,"normal",36,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Seated Row (Machine)",,"",3,"normal",41,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Chest Press (Machine)",,"",1,"normal",45,10,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Pull Up (Assisted)",,"",1,"normal",,5,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",0,"normal",52,10,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",1,"normal",107,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",2,"normal",113,10,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Shoulder Press (Dumbbell)",,"",1,"normal",36,10,,,
"Strength","29 Jan 2026, 12:39","29 Jan 2026, 13:02","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Plank",,"",0,"normal",,,,70,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Side Plank",,"",0,"normal",,,,60,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Side Plank",,"",1,"normal",,,,60,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Reverse Crunch",,"",0,"normal",,20,,,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Superman",,"",0,"normal",,10,,,
"Abs","28 Jan 2026, 12:49","28 Jan 2026, 13:00","","Superman",,"",1,"normal",,10,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Seated Row (Machine)",,"",0,"normal",23,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Seated Row (Machine)",,"",1,"normal",32,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Seated Row (Machine)",,"",2,"normal",36,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Chest Press (Machine)",,"",2,"normal",79,10,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Single leg sit-to-stand",,"",1,"normal",,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Leg Press Horizontal (Machine)",,"",0,"normal",52,10,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Leg Press Horizontal (Machine)",,"",1,"normal",107,8,,,
"Strength","27 Jan 2026, 20:35","27 Jan 2026, 21:11","","Leg Press Horizontal (Machine)",,"",2,"normal",107,10,,,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Plank",,"",0,"normal",,,,70,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Side Plank",,"",0,"normal",,,,60,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Side Plank",,"",1,"normal",,,,60,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Reverse Crunch",,"",0,"normal",,30,,,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Superman",,"",0,"normal",,10,,,
"Abs","26 Jan 2026, 21:23","26 Jan 2026, 21:35","","Superman",,"",1,"normal",,10,,,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Plank",,"",0,"normal",,,,60,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Side Plank",,"",0,"normal",,,,60,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Side Plank",,"",1,"normal",,,,60,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Reverse Crunch",,"",0,"normal",,20,,,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Superman",,"",0,"normal",,10,,,
"Abs","24 Jan 2026, 13:04","24 Jan 2026, 13:14","","Superman",,"",1,"normal",,10,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Pull Up (Assisted)",,"",1,"normal",,10,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Chest Press (Machine)",,"",2,"normal",79,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Seated Row (Machine)",,"",0,"normal",18,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Seated Row (Machine)",,"",1,"normal",27,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Seated Row (Machine)",,"",2,"normal",32,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Dead Hang",,"",0,"normal",,,,50,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Farmers Carry",,"",0,"normal",56,,,50,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Shoulder Press (Dumbbell)",,"",1,"normal",32,8,,,
"Strength","24 Jan 2026, 12:18","24 Jan 2026, 12:57","","Shoulder Press (Dumbbell)",,"",2,"normal",36,7,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Plank",,"",0,"normal",,,,70,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Side Plank",,"",0,"normal",,,,70,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Side Plank",,"",1,"normal",,,,70,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Reverse Crunch",,"",0,"normal",,30,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Reverse Crunch",,"",1,"normal",,20,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Reverse Crunch",,"",2,"normal",,20,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Superman",,"",0,"normal",,10,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Superman",,"",1,"normal",,10,,,
"Abs","23 Jan 2026, 18:05","23 Jan 2026, 18:22","","Superman",,"",2,"normal",,10,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Pull Up (Assisted)",,"",1,"normal",,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Pull Up (Assisted)",,"",2,"normal",,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Bulgarian Split Squat",,"",1,"normal",10,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Bulgarian Split Squat",,"",2,"normal",15,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Lat Pulldown (Cable)",,"",0,"normal",32,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Strength","22 Jan 2026, 20:20","22 Jan 2026, 20:57","","Lat Pulldown (Cable)",,"",2,"normal",66,8,,,
